,UserId,SessionId,ArticleId_served,Click,Percentage Time Spent
2685,142,2,4139,0,0
2686,142,2,1306,0,0
2687,142,2,2387,0,0
2688,142,2,4158,0,0
2689,142,2,4596,0,0
2690,143,1,2410,0,0
2691,143,1,493,0,0
2692,143,1,4442,1,13
2693,143,1,3647,0,0
2694,143,1,2943,0,0
2695,143,1,525,0,0
2696,143,1,1689,1,19
2697,143,1,806,0,0
2698,143,1,1682,0,0
2699,143,1,3376,0,0
2700,143,2,1277,0,0
2701,143,2,3996,0,0
2702,143,2,1370,0,0
2703,143,2,424,0,0
2704,143,2,3929,1,16
2705,143,2,866,0,0
2706,143,2,2659,1,16
2707,143,2,905,0,0
2708,143,2,1034,1,9
2709,143,2,2931,0,0
2710,144,1,1133,1,12
2711,144,1,3971,0,0
2712,144,1,1213,0,0
2713,144,1,2508,0,0
2714,144,1,262,0,0
2715,144,1,1633,0,0
2716,144,1,2684,0,0
2717,144,1,37,0,0
2718,144,1,1528,1,3
2719,144,1,3688,0,0
2720,145,1,3385,1,10
2721,145,1,3177,0,0
2722,145,1,1063,0,0
2723,145,1,2236,0,0
2724,145,1,58,0,0
2725,145,1,1263,0,0
2726,145,1,3897,1,11
2727,145,1,4147,0,0
2728,145,1,2980,0,0
2729,145,1,2722,1,24
2730,145,2,2457,0,0
2731,145,2,4411,0,0
2732,145,2,3893,0,0
2733,145,2,1925,0,0
2734,145,2,281,1,12
2735,145,2,838,0,0
2736,145,2,3160,0,0
2737,145,2,4464,0,0
2738,145,2,505,0,0
2739,145,2,3538,0,0
2740,145,3,1887,0,0
2741,145,3,4471,0,0
2742,145,3,4375,0,0
2743,145,3,4369,0,0
2744,145,3,1909,0,0
2745,145,3,1465,0,0
2746,145,3,2336,0,0
2747,145,3,641,0,0
2748,145,3,1525,1,4
2749,145,3,3721,1,18
2750,145,4,374,0,0
2751,145,4,198,0,0
2752,145,4,3873,0,0
2753,145,4,3196,0,0
2754,145,4,4614,0,0
2755,145,4,3403,0,0
2756,145,4,512,0,0
2757,145,4,1859,1,11
2758,145,4,1375,0,0
2759,145,4,1235,1,12
2760,145,5,1680,0,0
2761,145,5,4184,0,0
2762,145,5,4811,1,7
2763,145,5,4469,1,11
2764,145,5,532,0,0
2765,145,5,4345,0,0
2766,145,5,4459,0,0
2767,145,5,665,0,0
2768,145,5,71,0,0
2769,145,5,501,1,15
2770,146,1,3864,0,0
2771,146,1,1304,0,0
2772,146,1,4325,1,10
2773,146,1,4492,0,0
2774,146,1,3295,0,0
2775,146,1,1527,0,0
2776,146,1,4606,1,12
2777,146,1,4095,0,0
2778,146,1,58,0,0
2779,146,1,4048,1,5
2780,146,2,2173,0,0
2781,146,2,2509,0,0
2782,146,2,109,0,0
2783,146,2,4452,1,6
2784,146,2,1804,0,0
2785,146,2,3252,0,0
2786,146,2,4471,1,11
2787,146,2,955,0,0
2788,146,2,3815,0,0
2789,146,2,3930,0,0
2790,147,1,3426,0,0
2791,147,1,2974,1,17
2792,147,1,305,0,0
2793,147,1,206,0,0
2794,147,1,263,0,0
2795,147,1,4294,0,0
2796,147,1,2920,0,0
2797,147,1,770,0,0
2798,147,1,1982,0,0
2799,147,1,2214,0,0
2800,147,2,4118,0,0
2801,147,2,3442,1,19
2802,147,2,3611,0,0
2803,147,2,344,1,15
2804,147,2,1341,1,14
2805,147,2,1915,0,0
2806,147,2,320,0,0
2807,147,2,1335,0,0
2808,147,2,4822,0,0
2809,147,2,1539,0,0
2810,148,1,3568,0,0
2811,148,1,2489,0,0
2812,148,1,1855,0,0
2813,148,1,1343,0,0
2814,148,1,1649,1,16
2815,148,1,2074,1,7
2816,148,1,4518,0,0
2817,148,1,1315,0,0
2818,148,1,4263,1,15
2819,148,1,2436,0,0
2820,149,1,1105,0,0
2821,149,1,4545,0,0
2822,149,1,2338,0,0
2823,149,1,3516,0,0
2824,149,1,2460,0,0
2825,149,1,4696,1,19
2826,149,1,1668,1,3
2827,149,1,4190,0,0
2828,149,1,3230,0,0
2829,149,1,825,0,0
2830,149,2,352,0,0
2831,149,2,3349,0,0
2832,149,2,481,1,14
2833,149,2,2804,0,0
2834,149,2,4017,0,0
2835,149,2,1614,0,0
2836,149,2,3056,0,0
2837,149,2,4099,0,0
2838,149,2,4456,0,0
2839,149,2,2791,0,0
2840,149,3,3549,0,0
2841,149,3,966,1,21
2842,149,3,3080,0,0
2843,149,3,2546,0,0
2844,149,3,4599,0,0
2845,149,3,3262,0,0
2846,149,3,2411,0,0
2847,149,3,702,0,0
2848,149,3,3666,0,0
2849,149,3,574,0,0
2850,149,4,598,0,0
2851,149,4,1194,0,0
2852,149,4,2327,0,0
2853,149,4,4037,0,0
2854,149,4,4015,0,0
2855,149,4,4322,1,12
2856,149,4,3688,0,0
2857,149,4,4746,0,0
2858,149,4,2829,0,0
2859,149,4,3674,0,0
2860,150,1,4481,0,0
2861,150,1,1773,0,0
2862,150,1,3192,0,0
2863,150,1,986,0,0
2864,150,1,687,0,0
2865,150,1,4184,1,14
2866,150,1,814,1,4
2867,150,1,580,0,0
2868,150,1,1444,1,12
2869,150,1,2855,0,0
2870,151,1,924,1,13
2871,151,1,2921,0,0
2872,151,1,2267,0,0
2873,151,1,2501,0,0
2874,151,1,1421,0,0
2875,151,1,2451,1,15
2876,151,1,3224,0,0
2877,151,1,1877,0,0
2878,151,1,80,0,0
2879,151,1,1787,0,0
2880,152,1,1498,0,0
2881,152,1,1106,0,0
2882,152,1,2081,0,0
2883,152,1,2070,0,0
2884,152,1,4105,0,0
2885,152,1,3268,0,0
2886,152,1,596,1,14
2887,152,1,2054,0,0
2888,152,1,3284,1,10
2889,152,1,3717,0,0
2890,152,2,3134,0,0
2891,152,2,1759,0,0
2892,152,2,4699,0,0
2893,152,2,2024,1,11
2894,152,2,2810,0,0
2895,152,2,1490,0,0
2896,152,2,3635,0,0
2897,152,2,1777,0,0
2898,152,2,4653,0,0
2899,152,2,940,0,0
2900,152,3,2493,0,0
2901,152,3,1975,0,0
2902,152,3,1284,0,0
2903,152,3,3254,0,0
2904,152,3,2055,0,0
2905,152,3,47,0,0
2906,152,3,1264,0,0
2907,152,3,1457,0,0
2908,152,3,1529,0,0
2909,152,3,3517,1,15
2910,153,1,862,0,0
2911,153,1,3407,0,0
2912,153,1,4523,0,0
2913,153,1,2952,0,0
2914,153,1,178,1,11
2915,153,1,3706,0,0
2916,153,1,1863,1,13
2917,153,1,3314,0,0
2918,153,1,3511,0,0
2919,153,1,4761,0,0
2920,153,2,4491,1,12
2921,153,2,1153,0,0
2922,153,2,3369,0,0
2923,153,2,1107,0,0
2924,153,2,3846,0,0
2925,153,2,3980,0,0
2926,153,2,2660,1,8
2927,153,2,2890,0,0
2928,153,2,2455,0,0
2929,153,2,2468,1,18
2930,153,3,3026,1,11
2931,153,3,4432,0,0
2932,153,3,2849,0,0
2933,153,3,3613,0,0
2934,153,3,4484,0,0
2935,153,3,3362,0,0
2936,153,3,4214,0,0
2937,153,3,3903,0,0
2938,153,3,3339,0,0
2939,153,3,4163,0,0
2940,153,4,531,1,12
2941,153,4,1485,0,0
2942,153,4,1609,0,0
2943,153,4,4355,0,0
2944,153,4,730,0,0
2945,153,4,23,0,0
2946,153,4,1907,0,0
2947,153,4,332,0,0
2948,153,4,2315,0,0
2949,153,4,1350,1,5
2950,153,5,3225,0,0
2951,153,5,1044,0,0
2952,153,5,1179,0,0
2953,153,5,2400,0,0
2954,153,5,3356,0,0
2955,153,5,4271,0,0
2956,153,5,3647,0,0
2957,153,5,2457,1,12
2958,153,5,3024,0,0
2959,153,5,2039,0,0
2960,154,1,2653,0,0
2961,154,1,772,0,0
2962,154,1,1275,0,0
2963,154,1,1115,0,0
2964,154,1,3954,0,0
2965,154,1,1047,0,0
2966,154,1,2927,1,8
2967,154,1,2122,1,16
2968,154,1,1484,0,0
2969,154,1,1831,0,0
2970,155,1,4821,1,7
2971,155,1,1336,0,0
2972,155,1,2279,0,0
2973,155,1,3950,0,0
2974,155,1,4341,0,0
2975,155,1,4668,0,0
2976,155,1,4456,0,0
2977,155,1,1780,0,0
2978,155,1,2857,0,0
2979,155,1,703,0,0
2980,156,1,2120,1,14
2981,156,1,3794,0,0
2982,156,1,1531,0,0
2983,156,1,1770,0,0
2984,156,1,1395,0,0
2985,156,1,99,0,0
2986,156,1,3324,0,0
2987,156,1,2236,0,0
2988,156,1,3850,0,0
2989,156,1,1593,0,0
2990,157,1,3908,0,0
2991,157,1,1803,0,0
2992,157,1,2630,0,0
2993,157,1,4815,1,24
2994,157,1,2769,0,0
2995,157,1,2553,0,0
2996,157,1,1235,1,21
2997,157,1,640,1,19
2998,157,1,3616,0,0
2999,157,1,4651,0,0
3000,157,2,16,1,12
3001,157,2,2277,0,0
3002,157,2,1726,1,7
3003,157,2,4504,0,0
3004,157,2,1009,0,0
3005,157,2,4364,1,14
3006,157,2,350,1,12
3007,157,2,704,0,0
3008,157,2,3952,0,0
3009,157,2,3957,1,6
3010,158,1,183,0,0
3011,158,1,3265,0,0
3012,158,1,145,0,0
3013,158,1,1578,0,0
3014,158,1,39,0,0
3015,158,1,4399,1,8
3016,158,1,4575,1,10
3017,158,1,4410,0,0
3018,158,1,4451,0,0
3019,158,1,1225,0,0
3020,159,1,2846,0,0
3021,159,1,1850,1,11
3022,159,1,3130,0,0
3023,159,1,4369,0,0
3024,159,1,2944,0,0
3025,159,1,295,0,0
3026,159,1,2579,0,0
3027,159,1,3132,0,0
3028,159,1,445,1,5
3029,159,1,3726,0,0
3030,159,2,1431,1,6
3031,159,2,3634,0,0
3032,159,2,1399,0,0
3033,159,2,4398,0,0
3034,159,2,552,0,0
3035,159,2,4045,0,0
3036,159,2,164,0,0
3037,159,2,2244,0,0
3038,159,2,3547,0,0
3039,159,2,4336,0,0
3040,160,1,428,0,0
3041,160,1,2639,0,0
3042,160,1,1714,0,0
3043,160,1,2006,0,0
3044,160,1,3691,0,0
3045,160,1,3710,1,21
3046,160,1,4411,0,0
3047,160,1,1513,0,0
3048,160,1,2024,0,0
3049,160,1,3246,1,29
3050,161,1,3749,0,0
3051,161,1,1425,0,0
3052,161,1,58,1,8
3053,161,1,2255,0,0
3054,161,1,1906,0,0
3055,161,1,3468,0,0
3056,161,1,2172,0,0
3057,161,1,4704,0,0
3058,161,1,4631,0,0
3059,161,1,1394,0,0
3060,161,2,3884,0,0
3061,161,2,950,0,0
3062,161,2,1023,1,11
3063,161,2,2092,1,28
3064,161,2,95,0,0
3065,161,2,4491,0,0
3066,161,2,4691,0,0
3067,161,2,2182,0,0
3068,161,2,4075,1,15
3069,161,2,3963,0,0
3070,162,1,1948,0,0
3071,162,1,4326,0,0
3072,162,1,1658,0,0
3073,162,1,338,0,0
3074,162,1,2388,0,0
3075,162,1,486,0,0
3076,162,1,1288,0,0
3077,162,1,2162,0,0
3078,162,1,4748,1,14
3079,162,1,2560,1,12
3080,162,2,1459,1,18
3081,162,2,2155,0,0
3082,162,2,143,0,0
3083,162,2,3495,0,0
3084,162,2,2310,0,0
3085,162,2,230,0,0
3086,162,2,1563,0,0
3087,162,2,4489,0,0
3088,162,2,4107,0,0
3089,162,2,4815,0,0
3090,162,3,349,1,13
3091,162,3,2004,0,0
3092,162,3,2170,0,0
3093,162,3,2536,0,0
3094,162,3,3,0,0
3095,162,3,1909,0,0
3096,162,3,3251,0,0
3097,162,3,1300,0,0
3098,162,3,1856,0,0
3099,162,3,2110,0,0
3100,163,1,539,1,10
3101,163,1,2168,1,8
3102,163,1,2940,0,0
3103,163,1,1307,0,0
3104,163,1,77,0,0
3105,163,1,4193,0,0
3106,163,1,2169,0,0
3107,163,1,2685,0,0
3108,163,1,3550,0,0
3109,163,1,2367,1,9
3110,163,2,1459,0,0
3111,163,2,1954,0,0
3112,163,2,3206,0,0
3113,163,2,2756,0,0
3114,163,2,636,0,0
3115,163,2,3516,1,5
3116,163,2,2893,0,0
3117,163,2,3916,0,0
3118,163,2,2077,0,0
3119,163,2,4523,1,7
3120,164,1,1113,0,0
3121,164,1,3117,0,0
3122,164,1,3560,1,15
3123,164,1,3584,0,0
3124,164,1,4323,0,0
3125,164,1,1198,1,14
3126,164,1,4330,0,0
3127,164,1,2277,0,0
3128,164,1,971,0,0
3129,164,1,820,0,0
3130,164,2,2073,0,0
3131,164,2,3122,1,12
3132,164,2,1438,0,0
3133,164,2,332,0,0
3134,164,2,2595,0,0
3135,164,2,2194,0,0
3136,164,2,2653,1,7
3137,164,2,2224,0,0
3138,164,2,3228,0,0
3139,164,2,921,0,0
3140,165,1,4728,0,0
3141,165,1,979,0,0
3142,165,1,3795,0,0
3143,165,1,1589,1,14
3144,165,1,2100,0,0
3145,165,1,871,1,9
3146,165,1,3809,0,0
3147,165,1,1777,0,0
3148,165,1,3140,0,0
3149,165,1,2783,0,0
3150,166,1,3203,0,0
3151,166,1,4306,0,0
3152,166,1,4087,0,0
3153,166,1,4679,0,0
3154,166,1,1318,0,0
3155,166,1,1701,0,0
3156,166,1,3954,1,17
3157,166,1,4237,1,11
3158,166,1,2435,0,0
3159,166,1,4513,0,0
3160,167,1,4027,0,0
3161,167,1,528,0,0
3162,167,1,2939,0,0
3163,167,1,853,0,0
3164,167,1,4563,0,0
3165,167,1,1415,1,11
3166,167,1,2390,0,0
3167,167,1,1282,0,0
3168,167,1,4221,1,9
3169,167,1,4218,0,0
3170,167,2,1372,0,0
3171,167,2,4072,0,0
3172,167,2,1241,0,0
3173,167,2,4486,0,0
3174,167,2,351,0,0
3175,167,2,1951,0,0
3176,167,2,1126,1,20
3177,167,2,675,1,9
3178,167,2,1875,0,0
3179,167,2,2562,0,0
3180,167,3,1644,0,0
3181,167,3,4285,1,17
3182,167,3,987,0,0
3183,167,3,2537,0,0
3184,167,3,801,0,0
3185,167,3,3395,0,0
3186,167,3,718,0,0
3187,167,3,3595,0,0
3188,167,3,3755,1,10
3189,167,3,4644,0,0
3190,167,4,2929,0,0
3191,167,4,3687,1,16
3192,167,4,2553,0,0
3193,167,4,114,0,0
3194,167,4,2232,0,0
3195,167,4,920,0,0
3196,167,4,204,0,0
3197,167,4,1956,0,0
3198,167,4,4787,0,0
3199,167,4,494,0,0
3200,168,1,645,0,0
3201,168,1,1510,0,0
3202,168,1,3146,0,0
3203,168,1,3078,1,7
3204,168,1,3057,1,13
3205,168,1,372,0,0
3206,168,1,948,0,0
3207,168,1,4535,0,0
3208,168,1,4788,0,0
3209,168,1,1102,0,0
3210,169,1,1876,0,0
3211,169,1,4036,0,0
3212,169,1,591,0,0
3213,169,1,2873,0,0
3214,169,1,1813,0,0
3215,169,1,3194,1,11
3216,169,1,384,0,0
3217,169,1,1780,1,12
3218,169,1,2078,0,0
3219,169,1,1560,0,0
3220,169,2,4152,0,0
3221,169,2,2618,0,0
3222,169,2,4240,0,0
3223,169,2,1393,0,0
3224,169,2,3980,0,0
3225,169,2,560,0,0
3226,169,2,2348,0,0
3227,169,2,2732,0,0
3228,169,2,1794,0,0
3229,169,2,760,1,11
3230,170,1,4743,0,0
3231,170,1,40,1,16
3232,170,1,4634,0,0
3233,170,1,604,0,0
3234,170,1,1472,1,20
3235,170,1,4207,0,0
3236,170,1,3135,1,21
3237,170,1,4488,0,0
3238,170,1,2705,0,0
3239,170,1,2414,1,8
3240,170,2,2521,0,0
3241,170,2,2005,0,0
3242,170,2,904,0,0
3243,170,2,3487,0,0
3244,170,2,3215,0,0
3245,170,2,3846,0,0
3246,170,2,4457,0,0
3247,170,2,4495,0,0
3248,170,2,757,1,22
3249,170,2,3965,0,0
3250,170,3,131,0,0
3251,170,3,3859,1,15
3252,170,3,3704,1,12
3253,170,3,38,0,0
3254,170,3,4081,1,12
3255,170,3,2698,0,0
3256,170,3,59,0,0
3257,170,3,4232,0,0
3258,170,3,554,0,0
3259,170,3,2615,0,0
3260,170,4,1861,0,0
3261,170,4,4596,1,24
3262,170,4,516,1,9
3263,170,4,2320,0,0
3264,170,4,3910,1,8
3265,170,4,2172,0,0
3266,170,4,1824,0,0
3267,170,4,800,1,11
3268,170,4,3141,1,10
3269,170,4,2270,0,0
3270,170,5,2227,0,0
3271,170,5,120,0,0
3272,170,5,2425,0,0
3273,170,5,190,0,0
3274,170,5,571,0,0
3275,170,5,3781,0,0
3276,170,5,2429,0,0
3277,170,5,4696,0,0
3278,170,5,3968,0,0
3279,170,5,4301,1,18
3280,170,6,394,1,13
3281,170,6,1396,1,11
3282,170,6,1593,1,12
3283,170,6,1264,0,0
3284,170,6,2614,0,0
3285,170,6,3324,0,0
3286,170,6,1355,0,0
3287,170,6,863,0,0
3288,170,6,2059,0,0
3289,170,6,3871,1,15
3290,170,7,712,0,0
3291,170,7,737,1,22
3292,170,7,4203,1,5
3293,170,7,1062,0,0
3294,170,7,645,0,0
3295,170,7,2704,1,12
3296,170,7,4293,1,13
3297,170,7,2520,1,13
3298,170,7,1338,0,0
3299,170,7,715,0,0
3300,171,1,1162,0,0
3301,171,1,54,0,0
3302,171,1,850,1,9
3303,171,1,2278,0,0
3304,171,1,4801,0,0
3305,171,1,2372,0,0
3306,171,1,3918,0,0
3307,171,1,500,1,15
3308,171,1,750,0,0
3309,171,1,1760,0,0
3310,172,1,2077,0,0
3311,172,1,3214,0,0
3312,172,1,4268,1,12
3313,172,1,1263,0,0
3314,172,1,988,0,0
3315,172,1,4259,0,0
3316,172,1,2404,1,16
3317,172,1,262,0,0
3318,172,1,3014,0,0
3319,172,1,1505,0,0
3320,172,2,2285,0,0
3321,172,2,1874,0,0
3322,172,2,2593,1,14
3323,172,2,2300,1,14
3324,172,2,4828,0,0
3325,172,2,2674,0,0
3326,172,2,3491,0,0
3327,172,2,906,0,0
3328,172,2,3192,0,0
3329,172,2,3635,0,0
3330,173,1,1754,0,0
3331,173,1,2114,0,0
3332,173,1,1869,0,0
3333,173,1,799,0,0
3334,173,1,3171,1,11
3335,173,1,2334,1,13
3336,173,1,4765,0,0
3337,173,1,3507,0,0
3338,173,1,2155,0,0
3339,173,1,2241,0,0
3340,173,2,891,0,0
3341,173,2,4739,0,0
3342,173,2,1683,0,0
3343,173,2,3965,0,0
3344,173,2,1526,0,0
3345,173,2,2792,1,13
3346,173,2,2345,0,0
3347,173,2,3677,0,0
3348,173,2,1247,0,0
3349,173,2,336,0,0
3350,174,1,1337,0,0
3351,174,1,4220,0,0
3352,174,1,569,0,0
3353,174,1,3675,0,0
3354,174,1,591,1,24
3355,174,1,2036,1,23
3356,174,1,2905,0,0
3357,174,1,566,0,0
3358,174,1,3305,0,0
3359,174,1,1141,0,0
3360,175,1,4124,0,0
3361,175,1,4015,0,0
3362,175,1,2578,0,0
3363,175,1,1432,0,0
3364,175,1,1151,0,0
3365,175,1,4212,0,0
3366,175,1,259,0,0
3367,175,1,2592,0,0
3368,175,1,2851,1,8
3369,175,1,4469,0,0
3370,176,1,4074,1,10
3371,176,1,2024,1,8
3372,176,1,632,0,0
3373,176,1,820,0,0
3374,176,1,1824,0,0
3375,176,1,1245,0,0
3376,176,1,2048,1,20
3377,176,1,950,0,0
3378,176,1,1217,0,0
3379,176,1,947,0,0
3380,176,2,4018,0,0
3381,176,2,3730,0,0
3382,176,2,3002,0,0
3383,176,2,1956,0,0
3384,176,2,643,0,0
3385,176,2,2206,0,0
3386,176,2,3565,1,5
3387,176,2,2028,0,0
3388,176,2,3201,0,0
3389,176,2,2971,1,9
3390,176,3,1618,0,0
3391,176,3,2475,0,0
3392,176,3,939,0,0
3393,176,3,1187,0,0
3394,176,3,193,0,0
3395,176,3,959,1,11
3396,176,3,4536,0,0
3397,176,3,2751,0,0
3398,176,3,4043,1,11
3399,176,3,870,0,0
3400,177,1,1363,1,11
3401,177,1,4059,0,0
3402,177,1,2373,0,0
3403,177,1,4692,0,0
3404,177,1,4826,0,0
3405,177,1,3782,1,15
3406,177,1,3800,0,0
3407,177,1,2551,0,0
3408,177,1,612,0,0
3409,177,1,225,1,8
3410,177,2,4627,0,0
3411,177,2,2775,0,0
3412,177,2,708,1,14
3413,177,2,4365,0,0
3414,177,2,3014,1,6
3415,177,2,4164,0,0
3416,177,2,1073,0,0
3417,177,2,2264,0,0
3418,177,2,4201,0,0
3419,177,2,1079,0,0
3420,178,1,2935,0,0
3421,178,1,1973,1,12
3422,178,1,2267,0,0
3423,178,1,624,0,0
3424,178,1,2965,0,0
3425,178,1,1008,0,0
3426,178,1,4770,0,0
3427,178,1,4438,0,0
3428,178,1,4317,0,0
3429,178,1,2422,0,0
3430,179,1,4006,0,0
3431,179,1,3868,0,0
3432,179,1,39,0,0
3433,179,1,236,0,0
3434,179,1,1112,0,0
3435,179,1,1639,0,0
3436,179,1,977,0,0
3437,179,1,2841,1,3
3438,179,1,1455,0,0
3439,179,1,2972,0,0
3440,179,2,1276,0,0
3441,179,2,4125,0,0
3442,179,2,4625,0,0
3443,179,2,3269,0,0
3444,179,2,2601,0,0
3445,179,2,4132,0,0
3446,179,2,1778,1,13
3447,179,2,3836,0,0
3448,179,2,2302,0,0
3449,179,2,2338,1,10
3450,180,1,419,0,0
3451,180,1,895,1,19
3452,180,1,2025,0,0
3453,180,1,650,0,0
3454,180,1,4455,0,0
3455,180,1,3473,1,8
3456,180,1,648,0,0
3457,180,1,335,0,0
3458,180,1,1111,0,0
3459,180,1,176,0,0
3460,180,2,4759,0,0
3461,180,2,2378,0,0
3462,180,2,4067,0,0
3463,180,2,3503,1,12
3464,180,2,1410,0,0
3465,180,2,87,1,6
3466,180,2,1904,0,0
3467,180,2,494,0,0
3468,180,2,518,0,0
3469,180,2,1748,0,0
3470,181,1,3941,0,0
3471,181,1,3777,0,0
3472,181,1,230,0,0
3473,181,1,4060,0,0
3474,181,1,3391,1,7
3475,181,1,1172,1,6
3476,181,1,499,0,0
3477,181,1,2630,0,0
3478,181,1,1266,0,0
3479,181,1,2010,0,0
3480,181,2,108,0,0
3481,181,2,1939,0,0
3482,181,2,3027,0,0
3483,181,2,995,0,0
3484,181,2,78,0,0
3485,181,2,1412,0,0
3486,181,2,116,0,0
3487,181,2,1617,0,0
3488,181,2,4758,0,0
3489,181,2,2118,1,12
3490,182,1,4753,0,0
3491,182,1,66,0,0
3492,182,1,1356,0,0
3493,182,1,109,0,0
3494,182,1,785,0,0
3495,182,1,1780,1,6
3496,182,1,1551,0,0
3497,182,1,1028,0,0
3498,182,1,3391,0,0
3499,182,1,2928,0,0
3500,183,1,4669,0,0
3501,183,1,3735,0,0
3502,183,1,4701,0,0
3503,183,1,3818,0,0
3504,183,1,1142,0,0
3505,183,1,3440,0,0
3506,183,1,2820,0,0
3507,183,1,4684,1,17
3508,183,1,4093,0,0
3509,183,1,519,0,0
3510,184,1,2151,0,0
3511,184,1,2084,0,0
3512,184,1,2249,0,0
3513,184,1,432,0,0
3514,184,1,4785,0,0
3515,184,1,1408,1,10
3516,184,1,482,0,0
3517,184,1,2196,0,0
3518,184,1,2174,0,0
3519,184,1,4648,0,0
3520,184,2,1038,0,0
3521,184,2,4480,0,0
3522,184,2,4250,0,0
3523,184,2,3833,0,0
3524,184,2,4421,0,0
3525,184,2,1975,0,0
3526,184,2,2256,0,0
3527,184,2,1653,0,0
3528,184,2,4722,0,0
3529,184,2,1270,1,10
3530,184,3,2802,1,14
3531,184,3,4609,1,20
3532,184,3,4265,0,0
3533,184,3,3728,0,0
3534,184,3,907,0,0
3535,184,3,2827,0,0
3536,184,3,3512,0,0
3537,184,3,4082,0,0
3538,184,3,2886,0,0
3539,184,3,639,0,0
3540,184,4,1697,0,0
3541,184,4,958,0,0
3542,184,4,1108,1,9
3543,184,4,1653,0,0
3544,184,4,3561,0,0
3545,184,4,877,0,0
3546,184,4,482,1,5
3547,184,4,2816,0,0
3548,184,4,1549,0,0
3549,184,4,3355,0,0
3550,185,1,2719,0,0
3551,185,1,2446,0,0
3552,185,1,3627,0,0
3553,185,1,238,0,0
3554,185,1,2698,0,0
3555,185,1,4745,1,11
3556,185,1,1921,0,0
3557,185,1,1858,0,0
3558,185,1,4259,0,0
3559,185,1,1068,0,0
3560,185,2,3530,0,0
3561,185,2,4614,0,0
3562,185,2,1659,0,0
3563,185,2,2205,0,0
3564,185,2,3274,1,9
3565,185,2,3759,1,12
3566,185,2,2011,0,0
3567,185,2,1994,1,15
3568,185,2,1219,1,20
3569,185,2,1236,1,13
3570,186,1,3834,0,0
3571,186,1,1042,0,0
3572,186,1,3158,0,0
3573,186,1,186,1,15
3574,186,1,1994,0,0
3575,186,1,2987,1,13
3576,186,1,3517,0,0
3577,186,1,297,0,0
3578,186,1,4314,0,0
3579,186,1,3763,0,0
3580,187,1,3085,0,0
3581,187,1,2343,1,17
3582,187,1,4682,0,0
3583,187,1,1738,0,0
3584,187,1,3163,1,7
3585,187,1,3382,0,0
3586,187,1,4301,0,0
3587,187,1,1715,0,0
3588,187,1,1471,0,0
3589,187,1,1502,0,0
3590,187,2,4828,0,0
3591,187,2,223,0,0
3592,187,2,4577,1,17
3593,187,2,1657,0,0
3594,187,2,561,0,0
3595,187,2,2849,0,0
3596,187,2,3156,0,0
3597,187,2,4294,1,5
3598,187,2,228,0,0
3599,187,2,1222,0,0
3600,188,1,3054,1,8
3601,188,1,3545,0,0
3602,188,1,3976,0,0
3603,188,1,4481,0,0
3604,188,1,3539,0,0
3605,188,1,187,0,0
3606,188,1,4139,0,0
3607,188,1,2049,0,0
3608,188,1,2101,0,0
3609,188,1,4638,0,0
3610,189,1,228,0,0
3611,189,1,74,0,0
3612,189,1,629,0,0
3613,189,1,1456,1,16
3614,189,1,1020,0,0
3615,189,1,1856,0,0
3616,189,1,615,0,0
3617,189,1,1881,0,0
3618,189,1,4248,0,0
3619,189,1,3030,0,0
3620,190,1,1988,1,9
3621,190,1,3627,0,0
3622,190,1,277,0,0
3623,190,1,155,0,0
3624,190,1,422,0,0
3625,190,1,2015,0,0
3626,190,1,1504,0,0
3627,190,1,4651,0,0
3628,190,1,3905,0,0
3629,190,1,4716,1,17
3630,191,1,1615,0,0
3631,191,1,1806,0,0
3632,191,1,3002,0,0
3633,191,1,4515,1,6
3634,191,1,264,0,0
3635,191,1,1095,1,19
3636,191,1,1413,0,0
3637,191,1,296,0,0
3638,191,1,4363,0,0
3639,191,1,3849,0,0
3640,191,2,2048,0,0
3641,191,2,132,0,0
3642,191,2,1735,0,0
3643,191,2,2305,1,8
3644,191,2,382,1,7
3645,191,2,1543,0,0
3646,191,2,3201,0,0
3647,191,2,816,0,0
3648,191,2,4245,0,0
3649,191,2,1513,0,0
3650,192,1,1692,0,0
3651,192,1,3868,1,13
3652,192,1,363,0,0
3653,192,1,4664,0,0
3654,192,1,1190,0,0
3655,192,1,2551,0,0
3656,192,1,3777,0,0
3657,192,1,3552,0,0
3658,192,1,3849,0,0
3659,192,1,1902,0,0
3660,193,1,1790,0,0
3661,193,1,3798,0,0
3662,193,1,4471,0,0
3663,193,1,1751,0,0
3664,193,1,2826,0,0
3665,193,1,3288,1,10
3666,193,1,2432,1,14
3667,193,1,4715,0,0
3668,193,1,1468,1,28
3669,193,1,4144,1,12
3670,193,2,4179,0,0
3671,193,2,691,0,0
3672,193,2,3162,1,7
3673,193,2,4729,0,0
3674,193,2,1934,0,0
3675,193,2,940,1,19
3676,193,2,1886,0,0
3677,193,2,2109,0,0
3678,193,2,2860,0,0
3679,193,2,1621,0,0
3680,194,1,4330,0,0
3681,194,1,221,0,0
3682,194,1,2558,0,0
3683,194,1,126,0,0
3684,194,1,2453,1,11
3685,194,1,289,0,0
3686,194,1,153,0,0
3687,194,1,4431,0,0
3688,194,1,3958,0,0
3689,194,1,1560,0,0
3690,195,1,1169,0,0
3691,195,1,2480,0,0
3692,195,1,4151,1,14
3693,195,1,1395,0,0
3694,195,1,556,0,0
3695,195,1,794,0,0
3696,195,1,3996,0,0
